2D,schooId,string,0,1,2,3,4,5
2003_6_21,尚未配置,,;,;,;,;,;,;
2003_6_22,尚未配置,,;,;,;,;,;,;
2003_6_23,尚未配置,,;,;,;,;,;,;
2003_6_24,尚未配置,,;,;,;,;,;,;
2003_6_25,尚未配置,,;,;,;,;,;,;
2003_6_26,尚未配置,,;,;,;,;,;,;
2003_6_27,尚未配置,,;,;,;,;,;,;
2003_6_28,尚未配置,,;,;,;,;,;,;
2003_6_29,尚未配置,,;,;,;,;,;,;
2003_6_30,尚未配置,,;,;,;,;,;,;
2003_7_1,尚未配置,,;,;,;,;,;,;
2003_7_2,尚未配置,,;,;,;,;,;,;
2003_7_3,尚未配置,,;,;,;,;,;,;
2003_7_4,尚未配置,,;,;,;,;,;,;
2003_7_5,尚未配置,,;,;,;,;,;,;
2003_7_6,尚未配置,,;,;,;,;,;,;
2003_7_7,尚未配置,,;,;,;,;,;,;
2003_7_8,尚未配置,,;,;,;,;,;,;
2003_7_9,尚未配置,,;,;,;,;,;,;
2003_7_10,尚未配置,,;,;,;,;,;,;
2003_7_11,尚未配置,,;,;,;,;,;,;
2003_7_12,尚未配置,,;,;,;,;,;,;
2003_7_13,尚未配置,,;,;,;,;,;,;
2003_7_14,尚未配置,,;,;,;,;,;,;
2003_7_15,尚未配置,,;,;,;,;,;,;
2003_7_16,尚未配置,,;,;,;,;,;,;
2003_7_17,尚未配置,,;,;,;,;,;,;
2003_7_18,尚未配置,,;,;,;,;,;,;
2003_7_19,尚未配置,,;,;,;,;,;,;
2003_7_20,尚未配置,,;,;,;,;,;,;
2003_7_21,尚未配置,,;,;,;,;,;,;
2003_7_22,尚未配置,,;,;,;,;,;,;
2003_7_23,尚未配置,,;,;,;,;,;,;
2003_7_24,尚未配置,,;,;,;,;,;,;
2003_7_25,尚未配置,,;,;,;,;,;,;
2003_7_26,尚未配置,,;,;,;,;,;,;
2003_7_27,尚未配置,,;,;,;,;,;,;
2003_7_28,尚未配置,,;,;,;,;,;,;
2003_7_29,尚未配置,,;,;,;,;,;,;
2003_7_30,尚未配置,,;,;,;,;,;,;
2003_7_31,尚未配置,,;,;,;,;,;,;
2003_8_1,尚未配置,,;,;,;,;,;,;
2003_8_2,尚未配置,,;,;,;,;,;,;
2003_8_3,尚未配置,,;,;,;,;,;,;
2003_8_4,尚未配置,,;,;,;,;,;,;
2003_8_5,尚未配置,,;,;,;,;,;,;
2003_8_6,尚未配置,,;,;,;,;,;,;
2003_8_7,尚未配置,,;,;,;,;,;,;
2003_8_8,尚未配置,,;,;,;,;,;,;
2003_8_9,尚未配置,,;,;,;,;,;,;
2003_8_10,尚未配置,,;,;,;,;,;,;
2003_8_11,尚未配置,,;,;,;,;,;,;
2003_8_12,尚未配置,,;,;,;,;,;,;
2003_8_13,尚未配置,,;,;,;,;,;,;
2003_8_14,尚未配置,,;,;,;,;,;,;
2003_8_15,尚未配置,,;,;,;,;,;,;
2003_8_16,尚未配置,,;,;,;,;,;,;
2003_8_17,尚未配置,,;,;,;,;,;,;
2003_8_18,尚未配置,,;,;,;,;,;,;
2003_8_19,尚未配置,,;,;,;,;,;,;
2003_8_20,尚未配置,,;,;,;,;,;,;
2003_8_21,尚未配置,,;,;,;,;,;,;
2003_8_22,尚未配置,,;,;,;,;,;,;
2003_8_23,尚未配置,,;,;,;,;,;,;
2003_8_24,尚未配置,,;,;,;,;,;,;
2003_8_25,尚未配置,,;,;,;,;,;,;
2003_8_26,尚未配置,,;,;,;,;,;,;
2003_8_27,尚未配置,,;,;,;,;,;,;
2003_8_28,尚未配置,,;,;,;,;,;,;
2003_8_29,尚未配置,,;,;,;,;,;,;
2003_8_30,尚未配置,,;,;,;,;,;,;
2003_8_31,尚未配置,,;,;,;,;,;,;
2003_9_1,尚未配置,,;,;,;,;,;,;
2003_9_2,尚未配置,,;,;,;,;,;,;
2003_9_3,尚未配置,,;,;,;,;,;,;
2003_9_4,尚未配置,,;,;,;,;,;,;
2003_9_5,尚未配置,,;,;,;,;,;,;
2003_9_6,尚未配置,,;,;,;,;,;,;
2003_9_7,尚未配置,,;,;,;,;,;,;
2003_9_8,尚未配置,,;,;,;,;,;,;
2003_9_9,尚未配置,,;,;,;,;,;,;
2003_9_10,尚未配置,,;,;,;,;,;,;
2003_9_11,尚未配置,,;,;,;,;,;,;
2003_9_12,尚未配置,,;,;,;,;,;,;
2003_9_13,尚未配置,,;,;,;,;,;,;
2003_9_14,尚未配置,,;,;,;,;,;,;
2003_9_15,尚未配置,,;,;,;,;,;,;
2003_9_16,尚未配置,,;,;,;,;,;,;
2003_9_17,尚未配置,,;,;,;,;,;,;
2003_9_18,尚未配置,,;,;,;,;,;,;
2003_9_19,尚未配置,,;,;,;,;,;,;
2003_9_20,尚未配置,,;,;,;,;,;,;
2003_9_21,尚未配置,,;,;,;,;,;,;
2003_9_22,尚未配置,,;,;,;,;,;,;
2003_9_23,尚未配置,,;,;,;,;,;,;
2003_9_24,尚未配置,,;,;,;,;,;,;
2003_9_25,尚未配置,,;,;,;,;,;,;
2003_9_26,尚未配置,,;,;,;,;,;,;
2003_9_27,尚未配置,,;,;,;,;,;,;
2003_9_28,尚未配置,,;,;,;,;,;,;
2003_9_29,尚未配置,,;,;,;,;,;,;
2003_9_30,尚未配置,,;,;,;,;,;,;
2003_10_1,尚未配置,,;,;,;,;,;,;
2003_10_2,尚未配置,,;,;,;,;,;,;
2003_10_3,尚未配置,,;,;,;,;,;,;
2003_10_4,尚未配置,,;,;,;,;,;,;
2003_10_5,尚未配置,,;,;,;,;,;,;
2003_10_6,尚未配置,,;,;,;,;,;,;
2003_10_7,尚未配置,,;,;,;,;,;,;
2003_10_8,尚未配置,,;,;,;,;,;,;
2003_10_9,尚未配置,,;,;,;,;,;,;
2003_10_10,尚未配置,,;,;,;,;,;,;
2003_10_11,尚未配置,,;,;,;,;,;,;
2003_10_12,尚未配置,,;,;,;,;,;,;
2003_10_13,尚未配置,,;,;,;,;,;,;
2003_10_14,尚未配置,,;,;,;,;,;,;
2003_10_15,尚未配置,,;,;,;,;,;,;
2003_10_16,尚未配置,,;,;,;,;,;,;
2003_10_17,尚未配置,,;,;,;,;,;,;
2003_10_18,尚未配置,,;,;,;,;,;,;
2003_10_19,尚未配置,,;,;,;,;,;,;
2003_10_20,尚未配置,,;,;,;,;,;,;
2003_10_21,尚未配置,,;,;,;,;,;,;
2003_10_22,尚未配置,,;,;,;,;,;,;
2003_10_23,尚未配置,,;,;,;,;,;,;
2003_10_24,尚未配置,,;,;,;,;,;,;
2003_10_25,尚未配置,,;,;,;,;,;,;
2003_10_26,尚未配置,,;,;,;,;,;,;
2003_10_27,尚未配置,,;,;,;,;,;,;
2003_10_28,尚未配置,,;,;,;,;,;,;
2003_10_29,尚未配置,,;,;,;,;,;,;
2003_10_30,尚未配置,,;,;,;,;,;,;
2003_10_31,尚未配置,,;,;,;,;,;,;
2003_11_1,尚未配置,,;,;,;,;,;,;
2003_11_2,尚未配置,,;,;,;,;,;,;
2003_11_3,尚未配置,,;,;,;,;,;,;
2003_11_4,尚未配置,,;,;,;,;,;,;
2003_11_5,尚未配置,,;,;,;,;,;,;
2003_11_6,尚未配置,,;,;,;,;,;,;
2003_11_7,尚未配置,,;,;,;,;,;,;
2003_11_8,尚未配置,,;,;,;,;,;,;
2003_11_9,尚未配置,,;,;,;,;,;,;
2003_11_10,尚未配置,,;,;,;,;,;,;
2003_11_11,尚未配置,,;,;,;,;,;,;
2003_11_12,尚未配置,,;,;,;,;,;,;
2003_11_13,尚未配置,,;,;,;,;,;,;
2003_11_14,尚未配置,,;,;,;,;,;,;
2003_11_15,尚未配置,,;,;,;,;,;,;
2003_11_16,尚未配置,,;,;,;,;,;,;
2003_11_17,尚未配置,,;,;,;,;,;,;
2003_11_18,尚未配置,,;,;,;,;,;,;
2003_11_19,尚未配置,,;,;,;,;,;,;
2003_11_20,尚未配置,,;,;,;,;,;,;
2003_11_21,尚未配置,,;,;,;,;,;,;
2003_11_22,尚未配置,,;,;,;,;,;,;
2003_11_23,尚未配置,,;,;,;,;,;,;
2003_11_24,尚未配置,,;,;,;,;,;,;
2003_11_25,尚未配置,,;,;,;,;,;,;
2003_11_26,尚未配置,,;,;,;,;,;,;
2003_11_27,尚未配置,,;,;,;,;,;,;
2003_11_28,尚未配置,,;,;,;,;,;,;
2003_11_29,尚未配置,,;,;,;,;,;,;
2003_11_30,尚未配置,,;,;,;,;,;,;
2003_12_1,尚未配置,,;,;,;,;,;,;
2003_12_2,尚未配置,,;,;,;,;,;,;
2003_12_3,尚未配置,,;,;,;,;,;,;
2003_12_4,尚未配置,,;,;,;,;,;,;
2003_12_5,尚未配置,,;,;,;,;,;,;
2003_12_6,尚未配置,,;,;,;,;,;,;
2003_12_7,尚未配置,,;,;,;,;,;,;
2003_12_8,尚未配置,,;,;,;,;,;,;
2003_12_9,尚未配置,,;,;,;,;,;,;
2003_12_10,尚未配置,,;,;,;,;,;,;
2003_12_11,尚未配置,,;,;,;,;,;,;
2003_12_12,尚未配置,,;,;,;,;,;,;
2003_12_13,尚未配置,,;,;,;,;,;,;
2003_12_14,尚未配置,,;,;,;,;,;,;
2003_12_15,尚未配置,,;,;,;,;,;,;
2003_12_16,尚未配置,,;,;,;,;,;,;
2003_12_17,尚未配置,,;,;,;,;,;,;
2003_12_18,尚未配置,,;,;,;,;,;,;
2003_12_19,尚未配置,,;,;,;,;,;,;
2003_12_20,尚未配置,,;,;,;,;,;,;
2003_12_21,尚未配置,,;,;,;,;,;,;
2003_12_22,尚未配置,,;,;,;,;,;,;
2003_12_23,尚未配置,,;,;,;,;,;,;
2003_12_24,尚未配置,,;,;,;,;,;,;
2003_12_25,尚未配置,,;,;,;,;,;,;
2003_12_26,尚未配置,,;,;,;,;,;,;
2003_12_27,尚未配置,,;,;,;,;,;,;
2003_12_28,尚未配置,,;,;,;,;,;,;
2003_12_29,尚未配置,,;,;,;,;,;,;
2003_12_30,尚未配置,,;,;,;,;,;,;
2003_12_31,尚未配置,,;,;,;,;,;,;
2004_1_1,尚未配置,,;,;,;,;,;,;
2004_1_2,尚未配置,,;,;,;,;,;,;
2004_1_3,尚未配置,,;,;,;,;,;,;
2004_1_4,尚未配置,,;,;,;,;,;,;
2004_1_5,尚未配置,,;,;,;,;,;,;
2004_1_6,尚未配置,,;,;,;,;,;,;
2004_1_7,尚未配置,,;,;,;,;,;,;
2004_1_8,尚未配置,,;,;,;,;,;,;
2004_1_9,尚未配置,,;,;,;,;,;,;
2004_1_10,尚未配置,,;,;,;,;,;,;
2004_1_11,尚未配置,,;,;,;,;,;,;
2004_1_12,尚未配置,,;,;,;,;,;,;
2004_1_13,尚未配置,,;,;,;,;,;,;
2004_1_14,尚未配置,,;,;,;,;,;,;
2004_1_15,尚未配置,,;,;,;,;,;,;
2004_1_16,尚未配置,,;,;,;,;,;,;
2004_1_17,尚未配置,,;,;,;,;,;,;
2004_1_18,尚未配置,,;,;,;,;,;,;
2004_1_19,尚未配置,,;,;,;,;,;,;
2004_1_20,尚未配置,,;,;,;,;,;,;
2004_1_21,尚未配置,,;,;,;,;,;,;
2004_1_22,尚未配置,,;,;,;,;,;,;
2004_1_23,尚未配置,,;,;,;,;,;,;
2004_1_24,尚未配置,,;,;,;,;,;,;
2004_1_25,尚未配置,,;,;,;,;,;,;
2004_1_26,尚未配置,,;,;,;,;,;,;
2004_1_27,尚未配置,,;,;,;,;,;,;
2004_1_28,尚未配置,,;,;,;,;,;,;
2004_1_29,尚未配置,,;,;,;,;,;,;
2004_1_30,尚未配置,,;,;,;,;,;,;
2004_1_31,尚未配置,,;,;,;,;,;,;
2004_2_1,尚未配置,,;,;,;,;,;,;
2004_2_2,尚未配置,,;,;,;,;,;,;
2004_2_3,尚未配置,,;,;,;,;,;,;
2004_2_4,尚未配置,,;,;,;,;,;,;
2004_2_5,尚未配置,,;,;,;,;,;,;
2004_2_6,尚未配置,,;,;,;,;,;,;
2004_2_7,尚未配置,,;,;,;,;,;,;
2004_2_8,尚未配置,,;,;,;,;,;,;
2004_2_9,尚未配置,,;,;,;,;,;,;
2004_2_10,尚未配置,,;,;,;,;,;,;
2004_2_11,尚未配置,,;,;,;,;,;,;
2004_2_12,尚未配置,,;,;,;,;,;,;
2004_2_13,尚未配置,,;,;,;,;,;,;
2004_2_14,尚未配置,,;,;,;,;,;,;
2004_2_15,尚未配置,,;,;,;,;,;,;
2004_2_16,尚未配置,,;,;,;,;,;,;
2004_2_17,尚未配置,,;,;,;,;,;,;
2004_2_18,尚未配置,,;,;,;,;,;,;
2004_2_19,尚未配置,,;,;,;,;,;,;
2004_2_20,尚未配置,,;,;,;,;,;,;
2004_2_21,尚未配置,,;,;,;,;,;,;
2004_2_22,尚未配置,,;,;,;,;,;,;
2004_2_23,尚未配置,,;,;,;,;,;,;
2004_2_24,尚未配置,,;,;,;,;,;,;
2004_2_25,尚未配置,,;,;,;,;,;,;
2004_2_26,尚未配置,,;,;,;,;,;,;
2004_2_27,尚未配置,,;,;,;,;,;,;
2004_2_28,尚未配置,,;,;,;,;,;,;
2004_2_29,尚未配置,,;,;,;,;,;,;
2004_3_1,尚未配置,,;,;,;,;,;,;
2004_3_2,尚未配置,,;,;,;,;,;,;
2004_3_3,尚未配置,,;,;,;,;,;,;
2004_3_4,尚未配置,,;,;,;,;,;,;
2004_3_5,尚未配置,,;,;,;,;,;,;
2004_3_6,尚未配置,,;,;,;,;,;,;
2004_3_7,尚未配置,,;,;,;,;,;,;
2004_3_8,尚未配置,,;,;,;,;,;,;
2004_3_9,尚未配置,,;,;,;,;,;,;
2004_3_10,尚未配置,,;,;,;,;,;,;
2004_3_11,尚未配置,,;,;,;,;,;,;
2004_3_12,尚未配置,,;,;,;,;,;,;
2004_3_13,尚未配置,,;,;,;,;,;,;
2004_3_14,尚未配置,,;,;,;,;,;,;
2004_3_15,尚未配置,,;,;,;,;,;,;
2004_3_16,尚未配置,,;,;,;,;,;,;
2004_3_17,尚未配置,,;,;,;,;,;,;
2004_3_18,尚未配置,,;,;,;,;,;,;
2004_3_19,尚未配置,,;,;,;,;,;,;
2004_3_20,尚未配置,,;,;,;,;,;,;
2004_3_21,尚未配置,,;,;,;,;,;,;
2004_3_22,尚未配置,,;,;,;,;,;,;
2004_3_23,尚未配置,,;,;,;,;,;,;
2004_3_24,尚未配置,,;,;,;,;,;,;
2004_3_25,尚未配置,,;,;,;,;,;,;
2004_3_26,尚未配置,,;,;,;,;,;,;
2004_3_27,尚未配置,,;,;,;,;,;,;
2004_3_28,尚未配置,,;,;,;,;,;,;
2004_3_29,尚未配置,,;,;,;,;,;,;
2004_3_30,尚未配置,,;,;,;,;,;,;
2004_3_31,尚未配置,,;,;,;,;,;,;
2004_4_1,尚未配置,,;,;,;,;,;,;
2004_4_2,尚未配置,,;,;,;,;,;,;
2004_4_3,尚未配置,,;,;,;,;,;,;
2004_4_4,尚未配置,,;,;,;,;,;,;
2004_4_5,尚未配置,,;,;,;,;,;,;
2004_4_6,尚未配置,,;,;,;,;,;,;
2004_4_7,尚未配置,,;,;,;,;,;,;
2004_4_8,尚未配置,,;,;,;,;,;,;
2004_4_9,尚未配置,,;,;,;,;,;,;
2004_4_10,尚未配置,,;,;,;,;,;,;
2004_4_11,尚未配置,,;,;,;,;,;,;
2004_4_12,尚未配置,,;,;,;,;,;,;
2004_4_13,尚未配置,,;,;,;,;,;,;
2004_4_14,尚未配置,,;,;,;,;,;,;
2004_4_15,尚未配置,,;,;,;,;,;,;
2004_4_16,尚未配置,,;,;,;,;,;,;
2004_4_17,尚未配置,,;,;,;,;,;,;
2004_4_18,尚未配置,,;,;,;,;,;,;
2004_4_19,尚未配置,,;,;,;,;,;,;
2004_4_20,尚未配置,,;,;,;,;,;,;
2004_4_21,尚未配置,,;,;,;,;,;,;
2004_4_22,尚未配置,,;,;,;,;,;,;
2004_4_23,尚未配置,,;,;,;,;,;,;
2004_4_24,尚未配置,,;,;,;,;,;,;
2004_4_25,尚未配置,,;,;,;,;,;,;
2004_4_26,尚未配置,,;,;,;,;,;,;
2004_4_27,尚未配置,,;,;,;,;,;,;
2004_4_28,尚未配置,,;,;,;,;,;,;
2004_4_29,尚未配置,,;,;,;,;,;,;
2004_4_30,尚未配置,,;,;,;,;,;,;
2004_5_1,尚未配置,,;,;,;,;,;,;
2004_5_2,尚未配置,,;,;,;,;,;,;
2004_5_3,尚未配置,,;,;,;,;,;,;
2004_5_4,尚未配置,,;,;,;,;,;,;
2004_5_5,尚未配置,,;,;,;,;,;,;
2004_5_6,尚未配置,,;,;,;,;,;,;
2004_5_7,尚未配置,,;,;,;,;,;,;
2004_5_8,尚未配置,,;,;,;,;,;,;
2004_5_9,尚未配置,,;,;,;,;,;,;
2004_5_10,尚未配置,,;,;,;,;,;,;
2004_5_11,尚未配置,,;,;,;,;,;,;
2004_5_12,尚未配置,,;,;,;,;,;,;
2004_5_13,尚未配置,,;,;,;,;,;,;
2004_5_14,尚未配置,,;,;,;,;,;,;
2004_5_15,尚未配置,,;,;,;,;,;,;
2004_5_16,尚未配置,,;,;,;,;,;,;
2004_5_17,尚未配置,,;,;,;,;,;,;
2004_5_18,尚未配置,,;,;,;,;,;,;
2004_5_19,尚未配置,,;,;,;,;,;,;
2004_5_20,尚未配置,,;,;,;,;,;,;
2004_5_21,尚未配置,,;,;,;,;,;,;
2004_5_22,尚未配置,,;,;,;,;,;,;
2004_5_23,尚未配置,,;,;,;,;,;,;
2004_5_24,尚未配置,,;,;,;,;,;,;
2004_5_25,尚未配置,,;,;,;,;,;,;
2004_5_26,尚未配置,,;,;,;,;,;,;
2004_5_27,尚未配置,,;,;,;,;,;,;
2004_5_28,尚未配置,,;,;,;,;,;,;
2004_5_29,尚未配置,,;,;,;,;,;,;
2004_5_30,尚未配置,,;,;,;,;,;,;
2004_5_31,尚未配置,,;,;,;,;,;,;
2004_6_1,尚未配置,,;,;,;,;,;,;
2004_6_2,尚未配置,,;,;,;,;,;,;
2004_6_3,尚未配置,,;,;,;,;,;,;
2004_6_4,尚未配置,,;,;,;,;,;,;
2004_6_5,尚未配置,,;,;,;,;,;,;
2004_6_6,尚未配置,,;,;,;,;,;,;
2004_6_7,尚未配置,,;,;,;,;,;,;
2004_6_8,尚未配置,,;,;,;,;,;,;
2004_6_9,尚未配置,,;,;,;,;,;,;
2004_6_10,尚未配置,,;,;,;,;,;,;
2004_6_11,尚未配置,,;,;,;,;,;,;
2004_6_12,尚未配置,,;,;,;,;,;,;
2004_6_13,尚未配置,,;,;,;,;,;,;
2004_6_14,尚未配置,,;,;,;,;,;,;
2004_6_15,尚未配置,,;,;,;,;,;,;
2004_6_16,尚未配置,,;,;,;,;,;,;
2004_6_17,尚未配置,,;,;,;,;,;,;
2004_6_18,尚未配置,,;,;,;,;,;,;
2004_6_19,尚未配置,,;,;,;,;,;,;
2004_6_20,尚未配置,,;,;,;,;,;,;
2004_6_21,尚未配置,,;,;,;,;,;,;
2004_6_22,尚未配置,,;,;,;,;,;,;
2004_6_23,尚未配置,,;,;,;,;,;,;
2004_6_24,尚未配置,,;,;,;,;,;,;
2004_6_25,尚未配置,,;,;,;,;,;,;
2004_6_26,尚未配置,,;,;,;,;,;,;
2004_6_27,尚未配置,,;,;,;,;,;,;
2004_6_28,尚未配置,,;,;,;,;,;,;
2004_6_29,尚未配置,,;,;,;,;,;,;
2004_6_30,尚未配置,,;,;,;,;,;,;
2004_7_1,尚未配置,,;,;,;,;,;,;
2004_7_2,尚未配置,,;,;,;,;,;,;
2004_7_3,尚未配置,,;,;,;,;,;,;
2004_7_4,尚未配置,,;,;,;,;,;,;
2004_7_5,尚未配置,,;,;,;,;,;,;
2004_7_6,尚未配置,,;,;,;,;,;,;
2004_7_7,尚未配置,,;,;,;,;,;,;
2004_7_8,尚未配置,,;,;,;,;,;,;
2004_7_9,尚未配置,,;,;,;,;,;,;
2004_7_10,尚未配置,,;,;,;,;,;,;
2004_7_11,尚未配置,,;,;,;,;,;,;
2004_7_12,尚未配置,,;,;,;,;,;,;
2004_7_13,尚未配置,,;,;,;,;,;,;
2004_7_14,尚未配置,,;,;,;,;,;,;
2004_7_15,尚未配置,,;,;,;,;,;,;
2004_7_16,尚未配置,,;,;,;,;,;,;
2004_7_17,尚未配置,,;,;,;,;,;,;
2004_7_18,尚未配置,,;,;,;,;,;,;
2004_7_19,尚未配置,,;,;,;,;,;,;
2004_7_20,尚未配置,,;,;,;,;,;,;
2004_7_21,尚未配置,,;,;,;,;,;,;
2004_7_22,尚未配置,,;,;,;,;,;,;
2004_7_23,尚未配置,,;,;,;,;,;,;
2004_7_24,尚未配置,,;,;,;,;,;,;
2004_7_25,尚未配置,,;,;,;,;,;,;
2004_7_26,尚未配置,,;,;,;,;,;,;
2004_7_27,尚未配置,,;,;,;,;,;,;
2004_7_28,尚未配置,,;,;,;,;,;,;
2004_7_29,尚未配置,,;,;,;,;,;,;
2004_7_30,尚未配置,,;,;,;,;,;,;
2004_7_31,尚未配置,,;,;,;,;,;,;
2004_8_1,尚未配置,,;,;,;,;,;,;
2004_8_2,尚未配置,,;,;,;,;,;,;
2004_8_3,尚未配置,,;,;,;,;,;,;
2004_8_4,尚未配置,,;,;,;,;,;,;
2004_8_5,尚未配置,,;,;,;,;,;,;
2004_8_6,尚未配置,,;,;,;,;,;,;
2004_8_7,尚未配置,,;,;,;,;,;,;
2004_8_8,尚未配置,,;,;,;,;,;,;
2004_8_9,尚未配置,,;,;,;,;,;,;
2004_8_10,尚未配置,,;,;,;,;,;,;
2004_8_11,尚未配置,,;,;,;,;,;,;
2004_8_12,尚未配置,,;,;,;,;,;,;
2004_8_13,尚未配置,,;,;,;,;,;,;
2004_8_14,尚未配置,,;,;,;,;,;,;
2004_8_15,尚未配置,,;,;,;,;,;,;
2004_8_16,尚未配置,,;,;,;,;,;,;
2004_8_17,尚未配置,,;,;,;,;,;,;
2004_8_18,尚未配置,,;,;,;,;,;,;
2004_8_19,尚未配置,,;,;,;,;,;,;
2004_8_20,尚未配置,,;,;,;,;,;,;
2004_8_21,尚未配置,,;,;,;,;,;,;
2004_8_22,尚未配置,,;,;,;,;,;,;
2004_8_23,尚未配置,,;,;,;,;,;,;
2004_8_24,尚未配置,,;,;,;,;,;,;
2004_8_25,尚未配置,,;,;,;,;,;,;
2004_8_26,尚未配置,,;,;,;,;,;,;
2004_8_27,尚未配置,,;,;,;,;,;,;
2004_8_28,尚未配置,,;,;,;,;,;,;
2004_8_29,尚未配置,,;,;,;,;,;,;
2004_8_30,尚未配置,,;,;,;,;,;,;
2004_8_31,尚未配置,,;,;,;,;,;,;
2004_9_1,尚未配置,,;,;,;,;,;,;
2004_9_2,尚未配置,,;,;,;,;,;,;
2004_9_3,尚未配置,,;,;,;,;,;,;
2004_9_4,尚未配置,,;,;,;,;,;,;
2004_9_5,尚未配置,,;,;,;,;,;,;
2004_9_6,尚未配置,,;,;,;,;,;,;
2004_9_7,尚未配置,,;,;,;,;,;,;
2004_9_8,尚未配置,,;,;,;,;,;,;
2004_9_9,尚未配置,,;,;,;,;,;,;
2004_9_10,尚未配置,,;,;,;,;,;,;
2004_9_11,尚未配置,,;,;,;,;,;,;
2004_9_12,尚未配置,,;,;,;,;,;,;
2004_9_13,尚未配置,,;,;,;,;,;,;
2004_9_14,尚未配置,,;,;,;,;,;,;
2004_9_15,尚未配置,,;,;,;,;,;,;
2004_9_16,尚未配置,,;,;,;,;,;,;
2004_9_17,尚未配置,,;,;,;,;,;,;
2004_9_18,尚未配置,,;,;,;,;,;,;
2004_9_19,尚未配置,,;,;,;,;,;,;
2004_9_20,尚未配置,,;,;,;,;,;,;
2004_9_21,尚未配置,,;,;,;,;,;,;
2004_9_22,尚未配置,,;,;,;,;,;,;
2004_9_23,尚未配置,,;,;,;,;,;,;
2004_9_24,尚未配置,,;,;,;,;,;,;
2004_9_25,尚未配置,,;,;,;,;,;,;
2004_9_26,尚未配置,,;,;,;,;,;,;
2004_9_27,尚未配置,,;,;,;,;,;,;
2004_9_28,尚未配置,,;,;,;,;,;,;
2004_9_29,尚未配置,,;,;,;,;,;,;
2004_9_30,尚未配置,,;,;,;,;,;,;
2004_10_1,尚未配置,,;,;,;,;,;,;
2004_10_2,尚未配置,,;,;,;,;,;,;
2004_10_3,尚未配置,,;,;,;,;,;,;
2004_10_4,尚未配置,,;,;,;,;,;,;
2004_10_5,尚未配置,,;,;,;,;,;,;
2004_10_6,尚未配置,,;,;,;,;,;,;
2004_10_7,尚未配置,,;,;,;,;,;,;
2004_10_8,尚未配置,,;,;,;,;,;,;
2004_10_9,尚未配置,,;,;,;,;,;,;
2004_10_10,尚未配置,,;,;,;,;,;,;
2004_10_11,尚未配置,,;,;,;,;,;,;
2004_10_12,尚未配置,,;,;,;,;,;,;
2004_10_13,尚未配置,,;,;,;,;,;,;
2004_10_14,尚未配置,,;,;,;,;,;,;
2004_10_15,尚未配置,,;,;,;,;,;,;
2004_10_16,尚未配置,,;,;,;,;,;,;
2004_10_17,尚未配置,,;,;,;,;,;,;
2004_10_18,尚未配置,,;,;,;,;,;,;
2004_10_19,尚未配置,,;,;,;,;,;,;
2004_10_20,尚未配置,,;,;,;,;,;,;
2004_10_21,尚未配置,,;,;,;,;,;,;
2004_10_22,尚未配置,,;,;,;,;,;,;
2004_10_23,尚未配置,,;,;,;,;,;,;
2004_10_24,尚未配置,,;,;,;,;,;,;
2004_10_25,尚未配置,,;,;,;,;,;,;
2004_10_26,尚未配置,,;,;,;,;,;,;
2004_10_27,尚未配置,,;,;,;,;,;,;
2004_10_28,尚未配置,,;,;,;,;,;,;
2004_10_29,尚未配置,,;,;,;,;,;,;
2004_10_30,尚未配置,,;,;,;,;,;,;
2004_10_31,尚未配置,,;,;,;,;,;,;
2004_11_1,尚未配置,,;,;,;,;,;,;
2004_11_2,尚未配置,,;,;,;,;,;,;
2004_11_3,尚未配置,,;,;,;,;,;,;
2004_11_4,尚未配置,,;,;,;,;,;,;
2004_11_5,尚未配置,,;,;,;,;,;,;
2004_11_6,尚未配置,,;,;,;,;,;,;
2004_11_7,尚未配置,,;,;,;,;,;,;
2004_11_8,尚未配置,,;,;,;,;,;,;
2004_11_9,尚未配置,,;,;,;,;,;,;
2004_11_10,尚未配置,,;,;,;,;,;,;
2004_11_11,尚未配置,,;,;,;,;,;,;
2004_11_12,尚未配置,,;,;,;,;,;,;
2004_11_13,尚未配置,,;,;,;,;,;,;
2004_11_14,尚未配置,,;,;,;,;,;,;
2004_11_15,尚未配置,,;,;,;,;,;,;
2004_11_16,尚未配置,,;,;,;,;,;,;
2004_11_17,尚未配置,,;,;,;,;,;,;
2004_11_18,尚未配置,,;,;,;,;,;,;
2004_11_19,尚未配置,,;,;,;,;,;,;
2004_11_20,尚未配置,,;,;,;,;,;,;
2004_11_21,尚未配置,,;,;,;,;,;,;
2004_11_22,尚未配置,,;,;,;,;,;,;
2004_11_23,尚未配置,,;,;,;,;,;,;
2004_11_24,尚未配置,,;,;,;,;,;,;
2004_11_25,尚未配置,,;,;,;,;,;,;
2004_11_26,尚未配置,,;,;,;,;,;,;
2004_11_27,尚未配置,,;,;,;,;,;,;
2004_11_28,尚未配置,,;,;,;,;,;,;
2004_11_29,尚未配置,,;,;,;,;,;,;
2004_11_30,尚未配置,,;,;,;,;,;,;
2004_12_1,尚未配置,,;,;,;,;,;,;
2004_12_2,尚未配置,,;,;,;,;,;,;
2004_12_3,尚未配置,,;,;,;,;,;,;
2004_12_4,尚未配置,,;,;,;,;,;,;
2004_12_5,尚未配置,,;,;,;,;,;,;
2004_12_6,尚未配置,,;,;,;,;,;,;
2004_12_7,尚未配置,,;,;,;,;,;,;
2004_12_8,尚未配置,,;,;,;,;,;,;
